ticker,weight_%
AMCR,0.04001734412
ALLE,0.023832035604
IVZ,0.013531685692
MDT,0.212931791044
NXPI,0.105131836683
RCL,0.148999661567
APTV,0.028289245571
TT,0.185779382021
WTW,0.058137672894
JCI,0.132549346687
LIN,0.420632633835
GRMN,0.061005599548
NCLH,0.017009079724
BG,0.020377164135
AON,0.146725997947
LYB,0.028592488035
TEL,0.095269943462
SW,0.040604178764
STE,0.044870607293
ETN,0.266042727806
